,Florida,California,Texas,New York,Virginia,Washington,Michigan,Colorado,New Jersey,Massachusetts,Connecticut,Utah,Ohio,Alabama,the District of Columbia,Arizona,Pennsylvania,North Carolina,Illinois,Nevada,Georgia,Maryland,Montana,New Hampshire,South Carolina,Minnesota,Louisiana,Arkansas,Iowa,Rhode Island,Hawaii,Indiana,Wyoming,New Mexico,Missouri,Maine,Tennessee,Idaho,Vermont,Oregon,Mississippi,West Virginia,Kansas,Kentucky,South Dakota,Delaware,Wisconsin,North Dakota,Nebraska,Oklahoma,Alaska
2009-12-01,151108.3688314417,302347.106687223,140547.55563550218,258070.94398609642,221069.00267821286,264009.28687639785,100830.81864082794,223993.92545095412,302173.4819003313,302552.99964486127,254671.92439329546,209234.9519803828,115951.32810542535,128135.1365778125,352755.63491604506,164213.9915475389,160812.3760274061,161227.98523009324,166822.69979602293,156030.5154034599,142121.38683408572,263797.7150617393,183394.90295895303,213775.1285284642,149872.73883609855,171820.1782740406,160804.8956492117,120800.35684618435,118235.39807351824,228082.42118062754,403758.8284684613,113561.8229204367,194662.40282844272,176920.05243736156,131101.97735106773,177062.59002436048,141117.21121765365,168663.04733297988,206823.09300963127,227546.3697716234,118170.81168211186,99193.5253850132,118705.62737318687,113799.90993958521,142470.73015725007,242063.9169367958,159921.72864791498,160294.59467467704,128396.40138097072,112127.8379175313,244147.30429847274
2010-01-01,150414.9468293813,304287.28529133805,140609.12737832917,257846.61230844795,221365.27602887448,263042.32729964424,100281.11089559687,224500.85990623597,302099.301495923,303612.8157073152,253429.35452044848,208505.51122466766,115729.7827018044,127933.69608699308,354556.19617650675,164135.2563519762,161060.7204388902,160855.79223181622,166087.27155781884,154964.6389363374,141408.55550566854,263247.6108238622,182672.99824186516,213758.59328945517,149731.46778674473,171612.4904454928,160785.37323709574,120891.20787504269,118237.89939891124,228972.07555542546,404705.72260272835,113494.06287449175,194328.30714254055,176704.9024008609,131143.14239961564,176785.36257653582,141015.65366366922,167614.30936840587,206528.14208801652,226918.27396664998,118009.37592395388,99004.17353462776,118602.02304048795,113779.40789807553,142550.256081196,241526.8610812039,159805.8857807637,160209.33002182448,128856.75655659368,112316.73437537624,244871.76751541928
2010-02-01,149811.10910817303,305097.83177897317,140595.34797089544,257828.3454424564,221715.75313910167,261937.12704292385,99757.15836117044,225095.12236093826,302173.83415666403,304988.587523223,252789.77434953218,207819.76930747414,115677.8364553374,127789.83619225353,355172.2743479538,163281.34025671167,161406.96743852235,160450.41696886733,165746.04273448096,154060.06249850962,140795.04418826636,262621.9931159345,181997.2036778455,213587.78939639928,149546.7618969118,171688.03269872323,160822.15388986838,120996.33057129297,118310.22010492114,229969.3068453403,407747.4598204643,113505.36771954066,194267.89812695343,176701.1630023693,130977.99099651822,176733.46245842075,140950.96499940104,166832.06422405562,206410.07293732985,226421.4227419582,117936.10750785244,99015.68643961153,118445.25872529428,113757.75543843045,142623.60306415163,241307.29541738823,160003.07790841168,160102.69846152992,129291.27639832142,112466.98471825902,245139.7008997271
2010-03-01,149399.77960977572,306133.4495692549,140620.71839240065,257905.86381904417,222088.62521844657,260870.6545327427,99424.9793523015,225617.11340590753,302114.6981008879,306135.097276099,252774.76657960043,207231.40942220794,115652.96451122397,127518.332156129,354858.650025635,162213.03221802574,161888.20784226435,160126.5330606106,164942.46542028582,153272.3980920822,140302.32588966776,262178.95635686745,181631.6894261913,213201.44661573853,149294.91525338206,172128.05616723953,161059.8357641223,121132.81796200648,118526.9526670754,231078.4792781257,409779.0831716119,113522.07774923596,194272.99881675988,176959.53807743956,130915.91269122834,177112.37547430885,140974.1653089288,165834.65275275908,206539.11124626768,226277.1994566172,117852.24308819424,99238.32735735556,118483.8003423953,113807.08081147564,142742.38615862178,241294.81077259965,160365.46120255775,159823.62374529737,129451.11819174071,112695.65997083198,245355.54456572226
2010-04-01,149040.6423002802,307423.3268773974,140798.0405185834,258294.63721005127,222489.9038241283,260809.20884380955,99280.85136064487,225778.85754041452,302012.6843755784,307290.3644243812,253475.76125663673,206927.68856555238,115693.21757139347,127133.72456158821,355890.41626954154,161688.7999853678,162355.8824132107,159977.56160990396,165035.15682579912,152036.78408772987,140080.36925192582,261835.3074741899,181481.88834411974,212645.1431264696,149112.2041298732,172656.9287888824,161203.0710133382,121231.91930540056,118744.92402118893,231252.69903935897,412108.2465146785,113685.2930145391,194369.67328547456,176669.04708860852,131068.2767201191,178012.59364898995,141028.18577292547,165182.2620969408,206714.86479662042,226070.1618314672,117716.65295174561,99525.81370205106,118593.84524851707,113950.38816258732,142871.32327132823,241102.50540442116,160701.60528003416,159486.10226185067,129827.60679509996,113001.8171020662,245498.07295486206
2010-05-01,148574.99576707926,308843.5546988724,141002.8187127579,258710.4026731589,222853.83956922314,261046.81286854413,99402.61942034618,225488.95591794312,301744.96675321064,308047.9925077774,254124.07021183413,206597.14159454088,115691.11823900476,126677.95310018376,359052.1449399554,161030.78159458787,162662.73896384533,159924.60332665814,164709.84310696708,150790.79316048074,139894.87313631884,261908.65309117685,181637.56229898796,212222.40938409392,149051.6291773763,173131.44649327104,161358.64390030957,121333.11750277774,118903.75167090246,230937.7694923714,412936.32983849297,113772.82027081044,194710.0378353285,176239.4741070818,131264.29293955668,178890.0031200281,141115.37047520798,164567.9472082525,206835.15584626005,225394.74754209898,117520.60459403973,99796.11021252838,118821.55662353686,114118.43879098496,143116.2032215184,240905.58382667453,160901.70033536604,159412.23778054278,130109.74030035989,113318.62647884774,246002.89957759282
2010-06-01,147872.81764777793,308778.49816689646,141049.1244751443,259266.48083595835,222879.86051802547,260701.92311803447,99600.61915430405,224837.15468569472,301285.70818271046,308646.3593428956,254624.38246653628,205783.83825277595,115636.94277785846,126223.14744108706,362517.1573503099,160222.97203343516,162716.81820569249,159789.04999953718,165011.75904322253,150126.26573029146,139593.15125514858,261879.80528466075,181611.12072083293,211899.75828548134,148912.9844442586,173122.47983875076,161494.77790685784,121339.80295388743,118887.11451259913,230634.11509948704,414973.7165460976,113847.31650116348,195064.49415457365,175267.9060399031,131173.1766451994,178862.82944512102,141094.3887662145,163329.76335673465,206852.27951383466,224227.1473353248,117314.42689128315,100053.70983476956,118961.01962118853,114142.11389502767,143293.62663124528,240695.43022996848,160765.2226223844,159621.01015391105,130214.99873039867,113447.8838618512,246266.55110003115
2010-07-01,146899.67175300166,307639.4265679839,140799.14725528416,259622.39941440953,222317.89663277628,259186.33007567888,99531.92447173737,223929.10926110134,300471.0934752904,308487.7052795794,254371.0658611817,204339.77365911636,115390.45619884144,125631.42893795342,364465.3968464521,158308.36821027356,162468.87939549098,159372.25111399952,163832.83051893438,149495.4515356892,138857.5446458339,261393.45428814844,181467.37077904484,211817.34574630877,148550.11116938826,172743.76700747988,161467.1141131513,121159.80519995962,118750.63555205474,230504.1062276076,416322.7693644813,113789.11053686624,195161.9551709596,174203.61412132572,130790.25178927595,178070.128998203,140944.67410514836,161647.37935263873,207079.29001550595,222779.37551365016,117003.31639914133,100244.89064123893,118887.03505073937,114048.49265965399,143393.22897479174,240323.88464212883,160309.7320041908,160176.45206301622,129640.80734910387,113321.97207172692,246442.52511974587
2010-08-01,145684.44180191788,305693.7246095589,140316.33660748936,259536.3531599867,221403.40470740036,256792.110115235,99223.45564733715,222897.89937425792,299217.2561575247,307845.7190022875,253635.70643957308,202408.25854077816,115023.12329393598,124980.9621106998,365217.96029866795,156550.5744862061,161997.87222132756,158778.00171462205,162790.83140419668,148738.36687632545,137800.76105014436,260032.8875115375,181146.75180373262,211838.2058926548,148045.6687414087,171745.74303733045,161345.42348419467,120910.93698578658,118524.9572331442,230290.26271633434,417583.5783508171,113609.41031035873,194931.47230155425,173103.32272037654,130182.89557642413,177060.3673839251,140659.85527791455,159813.41241023192,207376.2597953116,221096.49689068194,116605.40217088955,100470.48237669018,118539.14827493399,113889.00305394009,143453.05277319276,239397.42576400784,159348.84867297843,160832.8431501691,128807.55775004036,113076.94713721999,246622.28464869922
2010-09-01,144357.84746691855,303708.49659558525,139744.44644301714,258998.16806574434,220415.5545306773,254384.5129066567,98621.77517975925,221819.55147098293,297515.1155205553,306308.3823844032,252417.4539508232,200736.85428415713,114534.8803307236,124385.50552653831,364354.0169624796,154368.93100013072,161296.2707017743,158096.63281238452,161144.4960696101,147555.27545443785,136391.84251183062,258140.73669574934,180853.28360980726,212030.97351127828,147401.53737799582,170290.08665677748,161219.61377008478,120490.82903529552,118233.19325507413,229379.99133692554,418122.69726786885,113231.93269493227,194568.19375391828,172056.68110615862,129433.05714829142,176286.77997630648,140273.18016879485,157896.1465675086,207533.25996583048,219023.44499436687,116107.61394438968,100340.56733989606,117951.43909269433,113737.37933291616,143410.51462788638,238207.74775891958,157995.42190120163,161630.579372765,127888.67607387625,112758.78450929785,246638.8766214944
2010-10-01,142970.49297072183,301578.6137815699,139169.01893995478,258025.53633111808,219521.2824851626,251856.20773606037,97924.41108089751,220810.85754705747,295513.0464475593,304576.5562840121,250572.12227991867,199214.2895341015,113987.2199280021,123904.59152714601,363161.4306831917,152618.59116661863,160467.83355391293,157421.8186512974,159808.29869791344,146421.22482374162,135037.927469152,256149.96579372487,180493.166352291,211805.60301023527,146696.09187697186,168632.04622042124,161114.94480070643,120049.34859257395,117871.4751421442,228033.87364242412,418502.00850590947,112776.45375180023,194316.79483402055,170565.52211757432,128584.3001719847,175509.90194592587,139795.3186559562,155988.93068503067,207685.77079679005,216959.19714814727,115580.97719658377,100017.24296869645,117426.60230660492,113577.32743791355,143371.54631141538,236528.39246359374,156570.00654193785,162184.6980202388,127073.47587786289,112347.29737744846,246402.26701001797
2010-11-01,141565.5425302181,299692.00645230134,138572.07374419706,257007.8016457345,218624.89385050777,249462.04141948812,97090.12528897526,219880.73269223244,293550.83705166663,302938.0609274604,248271.6404291048,197581.07747663508,113343.16006023738,123345.81329994024,361045.05110791605,150697.4221138954,159556.93532098827,156730.95185282239,157984.52262687965,145720.9172251666,133647.314386416,254138.80231019654,179903.8978143595,211080.6723757447,145997.7018680441,167098.8372469111,160915.28606547174,119495.03399341456,117509.70980791304,226609.60245035074,419818.8235489021,112256.99397897728,193973.54401647582,168911.6532250956,127703.32444687514,174660.04172934403,139293.05268326157,153971.11152678056,207838.59435854756,215104.20234183653,115148.99839728126,99549.70608206553,116924.88620299617,113271.36515516973,143322.6993014858,234770.41311361638,155201.84697349978,162548.15438632562,126319.33839731402,111771.36082981092,245813.70180610186
2010-12-01,140226.34219697202,298348.24923456326,138053.5588754235,255976.5526586133,217909.42744359418,247150.85723923994,96294.20091338397,218989.48879192126,291745.0267848508,302060.00245116453,246002.95280057212,195625.67300591734,112641.6621283653,122687.88103756076,360309.6194603631,148919.97167507847,158697.2790026427,156061.61903185587,156202.16462907853,145026.33104628723,132371.41712930656,252123.5343107289,179106.0699086601,210132.37251500672,145211.3372699742,165389.3434738804,160421.3103109374,118966.60783049192,117142.06698306643,225655.02773721432,420617.2315160939,111816.0001363308,193668.40115794548,167398.63712789028,126853.73670054489,173657.46870459488,138745.2963647506,152124.26491946122,208080.64877394846,213362.85389979012,114950.26646283637,99270.21642859164,116482.39465311139,112869.49107492267,143295.58462891012,233148.4273672391,154041.4898898284,162705.97094382014,125794.7655723535,111274.60815752625,245425.721826871
2011-01-01,138888.08836705904,297301.89762876043,137602.9894655997,255249.08129179722,217288.8910827666,245188.74579679882,95473.72080899857,218236.18742340387,290265.87139205256,301333.18471684196,244684.53471330996,193795.81816863708,111983.31207343366,121985.25682799309,359294.58019625326,147015.07274056564,157949.9478364054,155368.57689563488,154598.83847207561,143794.9588884115,131103.90894144954,250261.99997868537,178123.23589518724,209311.31969558029,144336.3190801742,163767.4232900371,159559.83107358325,118502.60966263777,116856.36844718414,224860.12838280248,421405.4105748495,111386.02477311553,193467.32375121673,166841.17684281143,126090.35060409132,173354.44337868804,138124.6280074506,150435.50455588417,208035.15174307502,211742.41774754637,114906.4289636552,99064.10364407954,116047.39905000215,112331.92460760567,143242.47136731335,231734.6738634943,153018.80994825935,162743.55110432277,125541.39708401806,110914.02615171473,245070.14315601287
2011-02-01,137619.09412602338,296299.43999421975,137128.93486163882,254690.9968738157,216668.53129689198,243640.4719821331,94782.89245491581,217547.6367752337,288869.80125476193,300290.3446710669,244043.49111034512,192120.04584382466,111369.5552093165,121375.3779817164,358945.09506546153,145217.26471652582,157344.38775540868,154714.93751948018,153339.54344752856,142052.96591991585,130044.60716230515,249113.82468123335,177001.94641753848,209070.9436433745,143321.60610899387,162076.25562614962,158615.03417233648,118160.55807250342,116569.70652958704,224343.0758203694,421280.80120152957,110989.83108025706,193431.11533918648,166656.0470190876,125417.41872109954,173571.15721233684,137557.13496342395,148860.46442760428,207958.52021303997,210043.94255982226,114856.20175594305,98896.19680150301,115704.88763500557,111797.56480806756,143067.27191479734,230535.13291844152,152023.2002500764,162756.26335832107,125469.24534922447,110697.45573894131,244653.27374738126
